resizing_size,neurons_1,neurons_2,neurons_3,dropout_rate,activation,train_loss,train_acc,es_loss,es_acc,val_loss,val_acc
64,512,256,,0.4,tanh,1.4625719785690308,0.44921875,1.6751476526260376,0.35546875,1.6501669883728027,0.328125
64,512,256,128.0,0.0,relu,1.0835267305374146,0.6184895634651184,1.5586771965026855,0.4296875,1.5829731225967407,0.40234375
64,512,256,128.0,0.0,tanh,1.5000098943710327,0.4283854067325592,1.6983184814453125,0.38671875,1.6972157955169678,0.328125
64,512,256,128.0,0.2,relu,1.0169398784637451,0.62890625,1.598146915435791,0.44921875,1.7102333307266235,0.44921875
64,512,256,128.0,0.2,tanh,1.462746500968933,0.4296875,1.6721857786178589,0.3671875,1.6790666580200195,0.359375
64,512,256,128.0,0.4,relu,1.4889494180679321,0.4544270932674408,1.6447536945343018,0.390625,1.6457557678222656,0.36328125
64,512,256,128.0,0.4,tanh,1.6943612098693848,0.3216145932674408,1.7662572860717773,0.30859375,1.823223352432251,0.2890625
64,512,256,256.0,0.0,relu,1.0198148488998413,0.6484375,1.5565953254699707,0.4375,1.6257623434066772,0.42578125
64,512,256,256.0,0.0,tanh,1.3876112699508667,0.4778645932674408,1.7035962343215942,0.37890625,1.6799955368041992,0.35546875
64,512,256,256.0,0.2,relu,1.0657576322555542,0.5963541865348816,1.5824878215789795,0.4296875,1.6405843496322632,0.40234375
64,512,256,256.0,0.2,tanh,1.5494941473007202,0.390625,1.6884469985961914,0.33984375,1.6882535219192505,0.31640625
64,512,256,256.0,0.4,relu,1.5714539289474487,0.3932291567325592,1.701183557510376,0.31640625,1.7278379201889038,0.3203125
64,512,256,256.0,0.4,tanh,1.5445994138717651,0.4192708432674408,1.7280118465423584,0.32421875,1.6996139287948608,0.3515625
64,512,512,,0.0,relu,1.0378044843673706,0.6536458134651184,1.5378243923187256,0.42578125,1.5361100435256958,0.44140625
64,512,512,,0.0,tanh,1.4849594831466675,0.4244791567325592,1.7199597358703613,0.37109375,1.7481863498687744,0.34375
64,512,512,,0.2,relu,1.1078535318374634,0.640625,1.5599520206451416,0.44140625,1.6253790855407715,0.39453125
64,512,512,,0.2,tanh,1.6260827779769897,0.3802083432674408,1.7593011856079102,0.32421875,1.7227790355682373,0.33203125
64,512,512,,0.4,relu,1.4938095808029175,0.42578125,1.6643474102020264,0.36328125,1.6728054285049438,0.32421875
64,512,512,,0.4,tanh,1.6009365320205688,0.3815104067325592,1.7071454524993896,0.35546875,1.721929907798767,0.3203125
64,512,512,128.0,0.0,relu,1.3288003206253052,0.4947916567325592,1.5944538116455078,0.375,1.5472168922424316,0.40234375
64,512,512,128.0,0.0,tanh,1.7236465215682983,0.2838541567325592,1.766525387763977,0.26171875,1.7979531288146973,0.2578125
64,512,512,128.0,0.2,relu,1.1963768005371094,0.5572916865348816,1.5563026666641235,0.44140625,1.6867856979370117,0.359375
64,512,512,128.0,0.2,tanh,1.609377384185791,0.3606770932674408,1.7425669431686401,0.3125,1.8063973188400269,0.29296875
64,512,512,128.0,0.4,relu,1.5400280952453613,0.42578125,1.7061551809310913,0.359375,1.7313172817230225,0.3125
64,512,512,128.0,0.4,tanh,1.623591423034668,0.3776041567325592,1.7360793352127075,0.33984375,1.7364418506622314,0.3203125
64,512,512,256.0,0.0,relu,1.3099089860916138,0.5221354365348816,1.5534723997116089,0.42578125,1.52250075340271,0.40625
64,512,512,256.0,0.0,tanh,1.769724726676941,0.3072916567325592,1.828890323638916,0.28515625,1.8170827627182007,0.28125
64,512,512,256.0,0.2,relu,1.4333549737930298,0.4661458432674408,1.6159260272979736,0.3828125,1.6635874509811401,0.375
64,512,512,256.0,0.2,tanh,1.6139887571334839,0.3684895932674408,1.7298208475112915,0.3203125,1.7579708099365234,0.31640625
64,512,512,256.0,0.4,relu,1.5524622201919556,0.4088541567325592,1.6752797365188599,0.33203125,1.664428472518921,0.3203125
64,512,512,256.0,0.4,tanh,1.5990265607833862,0.3815104067325592,1.7353696823120117,0.359375,1.746942162513733,0.34375
64,1024,256,,0.0,relu,0.8316615223884583,0.7265625,1.5872122049331665,0.40625,1.6532785892486572,0.40625
64,1024,256,,0.0,tanh,1.5985511541366577,0.37109375,1.7327030897140503,0.33984375,1.7534090280532837,0.32421875
64,1024,256,,0.2,relu,1.090596318244934,0.61328125,1.5324424505233765,0.42578125,1.588120698928833,0.421875
64,1024,256,,0.2,tanh,1.541448950767517,0.4140625,1.739640474319458,0.34765625,1.696763038635254,0.31640625
64,1024,256,,0.4,relu,1.3356391191482544,0.5533854365348816,1.5852583646774292,0.37890625,1.6045117378234863,0.3671875
64,1024,256,,0.4,tanh,1.5807727575302124,0.3763020932674408,1.717104196548462,0.33203125,1.7052205801010132,0.30859375
64,1024,256,128.0,0.0,relu,0.9720281958580017,0.66015625,1.5496149063110352,0.4609375,1.5791981220245361,0.42578125
64,1024,256,128.0,0.0,tanh,1.67927086353302,0.33984375,1.7867647409439087,0.3125,1.7758132219314575,0.29296875
64,1024,256,128.0,0.2,relu,1.0218085050582886,0.67578125,1.5462982654571533,0.46875,1.6694215536117554,0.3828125
64,1024,256,128.0,0.2,tanh,1.7100170850753784,0.3046875,1.7745319604873657,0.30078125,1.8090052604675293,0.28515625
64,1024,256,128.0,0.4,relu,1.4902263879776,0.4466145932674408,1.6380363702774048,0.375,1.659050464630127,0.37109375
64,1024,256,128.0,0.4,tanh,1.6765602827072144,0.3268229067325592,1.7584502696990967,0.2890625,1.800641655921936,0.28125
64,1024,256,256.0,0.0,relu,1.0605353116989136,0.6458333134651184,1.4969987869262695,0.46875,1.53219735622406,0.4453125
64,1024,256,256.0,0.0,tanh,1.569665551185608,0.4010416567325592,1.7387114763259888,0.34765625,1.740000605583191,0.32421875
64,1024,256,256.0,0.2,relu,1.1298118829727173,0.58984375,1.5835522413253784,0.4765625,1.6907190084457397,0.38671875
64,1024,256,256.0,0.2,tanh,1.5345109701156616,0.4205729067325592,1.6717374324798584,0.3828125,1.6841877698898315,0.34765625
64,1024,256,256.0,0.4,relu,1.4384795427322388,0.4739583432674408,1.6238348484039307,0.390625,1.5985310077667236,0.390625
64,1024,256,256.0,0.4,tanh,1.6989957094192505,0.3059895932674408,1.779830813407898,0.3125,1.8094868659973145,0.2734375
64,1024,512,,0.0,relu,1.0771769285202026,0.6302083134651184,1.5649160146713257,0.421875,1.5377492904663086,0.49609375
64,1024,512,,0.0,tanh,1.697883129119873,0.33203125,1.7735748291015625,0.3203125,1.801652431488037,0.26953125
64,1024,512,,0.2,relu,1.2129889726638794,0.5677083134651184,1.6023011207580566,0.359375,1.6446843147277832,0.328125
64,1024,512,,0.2,tanh,1.6080306768417358,0.3606770932674408,1.818381905555725,0.30859375,1.7737399339675903,0.30078125
64,1024,512,,0.4,relu,1.3276840448379517,0.55859375,1.592850923538208,0.3984375,1.6417553424835205,0.39453125
64,1024,512,,0.4,tanh,1.6505365371704102,0.3450520932674408,1.7570997476577759,0.31640625,1.7421796321868896,0.34375
64,1024,512,128.0,0.0,relu,1.115117073059082,0.62109375,1.537980318069458,0.4375,1.5802359580993652,0.44921875
64,1024,512,128.0,0.0,tanh,1.6965724229812622,0.3385416567325592,1.7542996406555176,0.28515625,1.776831030845642,0.30078125
64,1024,512,128.0,0.2,relu,1.264475703239441,0.5455729365348816,1.6453161239624023,0.4140625,1.6527620553970337,0.3984375
64,1024,512,128.0,0.2,tanh,1.648579716682434,0.3619791567325592,1.7311214208602905,0.33203125,1.746170163154602,0.30859375
64,1024,512,128.0,0.4,relu,1.493855595588684,0.4453125,1.6413521766662598,0.37890625,1.657447338104248,0.37890625
64,1024,512,128.0,0.4,tanh,1.7410815954208374,0.27734375,1.8006519079208374,0.25390625,1.804201364517212,0.25
64,1024,512,256.0,0.0,relu,1.1825867891311646,0.6041666865348816,1.5473569631576538,0.45703125,1.511997938156128,0.44921875
64,1024,512,256.0,0.0,tanh,1.6936415433883667,0.3255208432674408,1.7756454944610596,0.28125,1.7737116813659668,0.29296875
64,1024,512,256.0,0.2,relu,1.2225669622421265,0.55859375,1.575067162513733,0.41015625,1.5140154361724854,0.42578125
64,1024,512,256.0,0.2,tanh,1.6672892570495605,0.3515625,1.787553310394287,0.32421875,1.7897282838821411,0.33203125
64,1024,512,256.0,0.4,relu,1.452317237854004,0.4752604067325592,1.6213860511779785,0.38671875,1.6355005502700806,0.34375
64,1024,512,256.0,0.4,tanh,1.7183823585510254,0.2981770932674408,1.7585277557373047,0.26953125,1.8108993768692017,0.28515625
